gene	Arf1_WT.signed.value	aging.signed.value
Atp2a2	-0.0495526098292121	-0.0224903667936279
Atp2a3	-0.0346977452775825	0.695579062573823
Atp2b1	0.0795798166443323	-0.0648027111503658
Atp2b2	0.00301665382888335	0.182023162267483
Atp2b3	0.00274385799212745	0.000630919137108792
Atp2b4	-0.000361670077967587	-0.0553218417212663
Atp2c1	-1.63235494371695	-0.124509574336976
Atp6ap1	0.178753490030981	0.000143093993079769
Atp6ap2	0.0854373084621953	-0.0293271235358261
Atp6v0a1	-0.0372863729490397	-0.026570886751432
Atp6v0a2	-1.23528013885564	0.000231489619070918
Atp6v0b	-0.108382879082837	-0.0256237522456159
Atp6v0d1	0.00791055470192203	-0.0103432743841784
Atp6v0d2	0.000236312556991371	0.000104379309060273
Atp6v0e2	0.00893681914915321	-0.0279420384019643
Atp6v1a	0.0124854142397368	0.967390128002499
Atp6v1b2	0.00320682518478603	0.251028751697129
Atp6v1c1	-0.174240159558077	0.296719322354568
Atp6v1d	-0.0137434732479251	0.0713620974736665
Atp6v1e1	0.0309309997269512	-0.00985807151167599
Atp6v1g1	0.045679977541664	-0.00929315274510348
Atp6v1g2	0.000437242977103615	-0.239004945333915
Atp6v1h	0.00508719164636288	0.00238768844293998
Atp7a	-0.00812355918601361	0.11602365527192
Atp8a1	-0.243025375146472	0.0138868324017321
Atp8a2	-0.858581897679613	-0.0564359475371631
Atp8b1	-0.000292964685680418	-1.23362852690249
Atp8b4	-0.000429069838549471	0.0011072950624983
Atp9a	0.000183460678600412	-0.0010878598474318
Atp9b	-0.0268684263606265	-0.0663498901244438
Atpaf1	-0.0429688330157726	-0.00448026735601486
Atpaf2	0.000842023581321026	0.0374086853853267
Atrn	-0.00898489896444936	0.000156750121297355
Atrx	-0.0696759947599875	-0.0158062444969128
Atxn1	-0.0513605880934267	-0.104143729382685
Atxn2	-0.0829683618978837	-0.00527188380355586
Atxn2l	-0.0136209879937911	0.0280306245907901
Atxn3	-0.0292768356352794	4.07642614911938e-05
Atxn7l1	6.30850262184889e-05	-0.00198620623983565
Atxn7l2	-0.00239240777141953	-0.0387353667277448
Auh	0.00544754155269913	-0.0681191877727613
Aup1	-0.0168374702431634	-0.469385732088488
Aurka	0.00260586398867312	0.000140960246320805
Aurkaip1	0.00554420344826962	-0.10735207298702
Auts2	0.0107226108473314	0.00589273758416223
Aven	0.00115346512900633	-0.00642447102155561
Avpi1	0.0102050285705817	0.000595048089045522
Avpr2	-6.11637846170366e-06	-0.0217532084479281
Axl	4.19704877046685	35.9329892075578
Azi2	0.000335198279499663	-0.144618775402221
Azin1	-0.350358979116591	-0.037780136363695
B2m	6.23059156919803	1.21614342510955
B3galnt1	0.0966504358818742	0.00262687584090989
B3galnt2	6.97070815395988e-05	0.00708518984244487
B3galt1	-0.000546896806884243	-0.00170534876909708
B3galt2	1.63487438586897e-05	6.99237573945469e-05
B3galt4	-0.0109557519035353	2.59236201725989e-05
B3galt5	-0.0561511742182245	0.00747922259369996
B3galt6	-0.00043236782370357	-0.00242101025716769
B3gat1	-1.51535689154053e-05	-0.00681554526967515
B3gat3	-0.0283044588173189	-0.0253640926138594
B3gnt2	-0.00221396481067758	0.00061271027537716
B3gnt3	9.09151156353723e-05	-0.000864504421347064
B3gnt5	-0.0190962664288855	0.000326256124861764
B3gnt8	-0.00153877979340977	0.000801849040210529
B4galt1	0.158216847809264	1.3558519482471e-05
B4galt2	1.97540010463637e-06	-0.00612865194060504
B4galt3	-0.000872876715955024	-0.845808203012504
B4galt4	-0.348129774083078	-0.407063686098897
B4galt5	-0.00271848840054547	0.00451152222794394
B9d1	-0.000148853709127191	1.09936454562822e-05
B9d2	0.00374763342491146	-0.000635485663135058
Baalc	-0.00110087113590887	-0.00251350191390023
Bace1	0.00144015627024261	-0.214149530305024
Bace2	-0.00671041713318569	-4.81362782713339e-05
Bach1	-0.277722827667957	-0.0122062336424623
Bach2	-0.0364029570728499	-0.602543081734789
Bad	-0.0004684667178548	-7.85344488831205e-06
Bag3	-3.96063771749385	-0.159280280575218
Bag4	-0.00489150916742083	-0.00384732506357457
Bag5	-0.000676568138120323	-0.14485229395222
Bahcc1	-0.00177321516609342	-0.0984161662093848
Bahd1	-0.00662444097286525	0.00182766688230043
Baiap2	-0.00486938106958034	0.00352737019192956
Baiap2l2	0.0101163661695223	-0.0116585963169542
Bak1	0.0285542059195649	0.0448997578645185
Banp	-0.0604122153624251	-0.00305822941045224
Bap1	-0.000945102847129471	0.00239458884291902
Bard1	-0.00263718215163965	-0.0180751826143671
Barx2	0.0010567295642794	-0.000555495322254517
Basp1	-32.6236279529361	0.000821601721283554
Batf	-0.00144084714802619	0.00575781761756796
Batf2	0.000672515969198359	0.0121565621829722
Bax	0.0530509778294538	-0.0927109304534523
Baz1b	-0.0696451475318134	-0.000385417311917444
Baz2a	-0.01696041041301	0.00134007958856299
Bbs12	-0.000352791382280941	1.2309778257669
Bbs2	0.0073931348834371	-0.00200137327049995
Bbs4	0.0015596004433966	-0.0544062471626994
Bbs5	0.000979207494221063	0.181305510209616
Bbs7	0.000584933067589993	0.00183293979941643
Bbs9	-0.463423481305445	-1.43271882507411
Bbx	-0.0136959477562395	0.00274839679581542
Bcam	-0.00428776533539342	0.0279051114482068
Bcan	-0.0247171699101344	0.054317717632129
Bcap29	0.00450226203809994	-0.0162667814380075
Bcap31	-0.0943941620424297	-0.00335972847232819
Bcar1	-0.00466645348453216	0.000108897998868692
Bcar3	0.000502963907653086	0.000106572221295293
Bcas1	0.00207440752974051	0.0485876963735489
Bcas2	-0.00152183642158844	-0.137635282636072
Bcas3	-0.00102577959423708	-0.218517925501018
Bcat1	0.00108107185464055	0.00198738527678057
Bcat2	0.0100804353504977	0.00257396612868257
Bccip	0.000222931532944843	0.00172739501620701
Bckdha	-0.282903669581337	-0.145215147269163
Bckdhb	-9.49973823042601e-05	0.0300731870344823
Bckdk	-0.0467028224615711	-0.00366589509743069
Bcl10	0.0037322703421143	-0.00159751642233564
Bcl2	0.189415200078634	0.0317127378625801
Bcl2l1	0.0092348765164443	-0.0841519775323308
Bcl2l11	-0.0490955232495352	-0.369285106488545
Bcl2l12	-0.00616631684203184	-0.022822699353524
Bcl2l2	0.00067763749332285	1.80006883009037
Bcl3	-4.84886628081052e-05	0.0294282112553578
Bcl6	0.00328772584307547	1.425501615188
Bcl6b	-5.41447331227946e-05	-0.0297618754872708
Bcl7a	-0.0527893811060411	0.000161587162601096
Bcl7b	-0.00444654879360397	-0.100274671739731
Bcl9	-0.0643494964538319	0.0030626556406409
Bcl9l	-0.483818594274039	-1.72336975636331
Bclaf1	-0.00449145642053391	-0.0111026637885957
Bcor	-0.105524155659262	-0.848032941415847
Bcorl1	-0.00594223356332183	-0.00957996062441381
Bcs1l	-0.00323772885118097	-0.0135317365831877
Bdh1	0.00033030967708881	4.86749247901838e-05
Bet1l	-0.000246829281986252	0.000788897579425758
Bex2	0.516498603751021	0.0308522909719959
Bfar	-0.00234890508716217	-0.283524649195265
Bgn	-0.0133992538117078	9.01490889371402e-06
Bhlhb9	-0.00917340785248163	-1.13038412370105
Bhmt	-0.000145040033908426	0.00862598111605484
Bicd2	-1.71139494549977	-0.106146758442654
Bid	-0.00354328455547473	-0.0404638715732757
Bik	0.00356325664923297	-0.0317091090565913
Bin1	-25.6398758823348	-0.202001392742268
Bin3	-0.00535596212060532	-0.00340859099477275
Birc2	0.0010685625548732	-0.334322915970597
Birc3	-0.00438536692420036	0.225598680133776
Birc5	-0.0029497829508736	0.0980594343398373
Birc6	-0.396516704755867	0.00824206993247336
Bivm	-0.000473665406653882	-0.000120272690332709
Bivm	-0.000473665406653882	-0.056760068946153
Blcap	-0.00794672181859634	-0.00856290761114887
Blm	0.000481263304634256	0.0296924439910405
Blmh	-0.093655584160055	-0.360901612775202
Blnk	-2.66817489755588	-0.00149158750443791
Bloc1s1	-0.00258699035043448	-0.0741686400444374
Bloc1s3	-0.00157570259888356	-0.0140893824191498
Blvra	-0.00396503148849331	-0.000740957652359113
Blvrb	-0.00157533720388008	0.0341875000331717
Bmf	-0.00192593752147147	-0.120691844243004
Bmi1	-0.0164003567280422	0.00319882913976826
Bmp1	-0.0129327797443379	-0.0456307530080351
Bmp2	-0.00840214026724591	-0.0113302834682015
Bmp2k	-0.919915284027418	-0.0722125828047975
Bmp5	-0.0104256177022617	-0.00172824719828355
Bmpr1a	-0.00455695204561686	-0.00902550750225102
Bmpr2	-0.182437333965261	-0.0274411475647549
Bms1	-0.0209749402882127	-0.000814470412575108
Bmx	-6.73419341770342e-06	0.0161019730037837
Bnc2	-0.00610636100023234	2.5452392098439
Bnip1	-0.00100692018456693	0.0117293652892631
Bnip2	0.00153970978166557	-0.0357743500476732
Bnip3	0.00423111674907894	-0.00117340451010225
Bnip3l	-0.182179200053006	-0.114464164792599
Bok	-0.00709281064633348	-0.00852533574764467
Bola1	-0.00142346395879306	0.0015465182706786
Bola2	0.54823291511308	0.0853069653384348
Bola3	-0.00119215374495613	0.000821909692239842
Bop1	-0.00189011777476896	-3.00786380242464e-05
Bpgm	-0.0280938153019992	-0.000896406754084352
Bphl	-0.0132321548609704	-0.00370701882232501
Bpnt1	3.62212816201915e-06	-0.000568547394179458
Brap	-0.00504491758948552	-0.0195507279416226
Brca2	0.00105302962439657	-0.00134358442741201
Brcc3	-0.00015594501448416	0.313967935115512
Brd1	-0.269176962861696	2.85353370701274e-05
Brd2	-0.014223081762155	0.134841588902679
Brd4	-0.0653312617720916	-0.00713360374436564
Brd8	-0.0268602502687366	-0.421017834931985
Brd9	-0.080640711503478	-0.000458589252181835
Brdt	-0.000446423575923361	-0.000251617495768983
Brf1	-0.0266394983069275	-0.0532274815792145
Brf2	-0.000651579762816303	-0.00517460238120794
Bri3	0.00162093578002057	1.21898702533397
Brms1	0.00076701153573312	-0.00124714155759081
Brpf1	-0.00283436447263861	-0.017141073287344
Brsk1	0.00124112578859951	-0.0273694511897685
Brsk2	-2.42161610374273e-06	0.00447266249585644
Brwd1	-0.115571174325946	-0.0427380943010476
Brwd3	-0.00630760325794634	-0.00668509596447127
Bscl2	-0.000927799581424749	-0.00156476213245514
Bsdc1	-0.0455654243011331	0.00464569540196783
Bsg	-0.14306619625516	-0.0068356582175639
Bsn	-0.00855634491075744	-0.00312786968593246
Bst1	-6.55689420851989e-05	0.000520900736942488
Bst2	7.10181961939338	0.0738809533148192
Btbd1	-0.0448593259367655	-0.191098032382885
Btbd10	-0.00766948386007187	-0.109873180838788
Btbd11	-4.74723768377674e-05	0.23402822936934
Btbd3	-0.0117070173690027	-0.12278649022117
Btbd7	-0.0971399106029388	0.0157333673420279
Btbd9	-0.000515919915751151	0.000336660843796817
Btd	-0.039742848329623	-0.035452408339018
Btg2	0.54857524123458	-0.0659693845216062
Btk	-0.0484540877106194	-0.42668486321232
Btla	-0.00188542683550789	0.0143747849442989
Btrc	-0.00770339137774103	0.00135502851937076
Bub3	-0.00895557426478139	-0.119715294591223
Bud13	-0.00911456250218499	-0.0523174024516289
Bud31	-0.0255658242929735	-0.00297508230558836
Bysl	-0.0127966795551509	0.00208917344127607
Bzw1	-0.32299243657283	0.000158703293015759
Bzw2	0.000666119676935283	-0.0202493397339509
C1d	-0.0091376170016051	-0.00451356413391773
C1galt1	0.00313689868865211	-0.000455189788707246
C1galt1c1	0.0387674280584182	0.017097559184661
C1qa	1.64037518741924	-0.00402063768504984
C1qb	0.002278463527988	0.0119646744953909
C1qbp	0.0794232971201635	0.0335926976077361
C1qc	0.00290595673534005	0.00173182328548808
C1qtnf1	-2.23076480123623e-05	3.88092659208368e-05
C1qtnf3	-4.57260911116705e-05	0.0628735733057152
C1qtnf4	0.00333385124962297	-0.00967468779046921
C1rl	-0.105644655210075	-0.0168780090193613
C2	0.000455342520299709	0.000204203367053614
C3	0.0018821029088336	4.19315948758177
C3ar1	0.706257445049188	0.0939724872495458
C4b	0.621898198111744	5.42235648743823
C5ar1	4.27490665008215	0.00219357217044999
C8g	0.0005367390973933	0.00617295424421091
Cab39	-0.106932773018112	-0.00110543034592045
Cab39l	0.00546653065806437	0.0342955008011866
Cables2	-0.00859119374106842	-0.00123420637140982
Cabp1	-1.93378075754655e-06	-0.0111720024545691
Cabyr	4.46996792712722e-05	0.00996603227121087
Cachd1	-0.00235535300813198	-0.00182647403766641
Cacna1a	0.147036392042572	0.0179026867731748
Cacna1d	0.000291422909095217	4.58981409359249e-05
Cacna1f	-0.00166899619725288	-0.00837648548287104
Cacna2d1	0.000545411062100684	0.00542151866035221
Cacnb1	-0.00221396481067396	0.0115711783415357
Cacnb2	-0.0587726568938196	6.95519014337038e-05
Cacnb3	0.00123648863123712	-0.000769513979630355
Cacnb4	0.000385626908521967	0.220974412289289
Cacng7	-3.2983689872455e-06	-0.00451391207694172
Cacybp	0.000220834802733351	-0.650529960337548
Cadm3	-0.000461693171408588	0.00439045965896368
Cadps2	0.0015220409481659	3.04065584607382e-07
Calb2	-0.000160155772978241	0.00189857486807546
Calca	0.000907954374692885	0.00066698685925032
Calcoco1	-0.000441290943067307	-0.0115740734895697
Calcrl	-0.00537214453723726	-0.0960687208170869
Cald1	-0.207433428746139	0.00039126337319314
Calm1	-0.16946262836383	0.00670216660768431
Calm2	-11.7215180927476	0.141682648250823
Calm3	-0.000633980407810436	0.00175270484171391
Calml4	-0.0013942643656344	0.123903709679965
Caln1	-0.000598719706284504	0.0668036054260424
Calr	-0.0348564406067965	-0.0447695387050186
Calr3	0.000217677184660276	-0.00535285528751878
Calu	-0.160972479677582	-0.0405589452375795
Camk1	-6.44346666652818	-0.0529149758595954
Camk1d	0.0178366366460802	0.00376960040181673
Camk2a	-0.0335419814328961	0.000389958140488043
Camk2b	-0.0835835266785601	0.19170787115738
Camk2g	-0.0154749101428845	-0.00356610515588156
Camk2n1	-0.232033877994991	0.000290373429596064
Camk4	-0.00113091046039932	0.00539281880663928
Camkk1	-3.40055063368758e-05	0.00017961536084478
Camkk2	-0.0845774907829997	0.237924460084136
Camp	-5.35155332545985	2.92469679743682
Camta2	-0.0529854031344369	-0.0539759140148539
Cand2	-0.0122126070118692	-0.107932141468848
Cant1	-0.0405488502471567	-0.00727162009014764
Canx	-2.57778601605242	0.138798100692083
Cap1	-0.138605934539186	-0.0103235566591038
Capg	1.76790440769211	5.7372941112566
Capn1	-0.000560945460398508	0.805579526116139
Capn10	-8.40050091800231e-05	0.0223974368106326
Capn11	-0.00526410117622954	-0.0865496681884888
Capn2	-0.0327938183303721	-0.030599181191025
Capn3	-1.33702218438657	-0.0174949882809336
Capn7	-0.00291867972787366	-0.00682079838218387
Capns1	-0.12096506281258	-0.0616924817357737
Caprin1	-0.00774669388992744	0.00535088846493969
Capza1	-0.070515094691275	0.0254908522883584
Capza2	-0.597695299850853	-0.000141146894610989
Capzb	-0.492673702200233	-0.155990481234529
Card11	-0.0214804596898724	0.000134411168386379
Carf	-0.000245535300405635	-0.0153485882729859
Carhsp1	0.0120130534474084	-0.0062971134008349
Carm1	0.00458501854165395	0.00019877392533131
Casc1	-0.000205915349642165	-0.000142251638833347
Casc3	-0.0349118265806821	-0.419071261958815
Casc4	-0.00488361335278358	0.0155992206937285
Casd1	-0.220992822390282	-0.254168414726848
Cask	-0.00159052745153614	0.0850816673744959
Caskin1	-0.0034246376072289	0.00169545537440224
Casp1	0.00407438482957461	0.0107132691030958
Casp2	-0.0021508210482232	-0.547253690282794
Casp3	-0.0432280072405652	-0.00731002285473209
Casp6	-0.000145983079492886	-8.34084735903866e-05
Casp7	-0.00864385509431382	0.015937099344349
Casp8	-0.811547016339439	-0.0389710362844101
Casp8ap2	-0.021981656749851	2.91055187695743e-05
Casp9	0.000995662107540794	-0.000263442040890037
Casq1	0.000672423113536072	-0.00401380968667226
Cast	0.000708877995554896	0.039517071874327
Cat	-0.0941563708496399	-0.0242924065981466
Catsper2	0.000555210559719439	0.00837891720416349
Catsper3	-0.000212454825891296	0.00254170454393592
Cav2	-0.0212064215395027	-0.000217452567547469
Cbfa2t2	-0.00481789954593155	0.00163638190357693
Cbfb	-0.00878349988571977	0.0240860326217938
Cbl	-3.95693161827759	-0.00506182510860629
Cblb	-0.0496051559674083	0.261215416327378
Cbll1	-0.0113119418200005	0.00572298070230471
Cbln1	0.00135916490306393	0.0672056077413299
Cbr1	-0.012649799272389	-0.0416095563291887
Cbr3	-0.00845616040855496	-0.00482187623023595
Cbs	0.000616782221341015	-0.000468194799935401
Cbx3	-0.0105862126355352	0.0166244169900338
Cbx4	-0.00890639660953981	-0.0456783254827725
Cbx5	-0.00482044100900083	0.00633339104752781
Cbx6	-0.00686214106381271	-0.00602623397100169
Cbx7	-0.0075188483439459	0.0297321114239346
Cbx8	2.43929927097884e-05	-0.00270236669065765
Cc2d1a	-0.0133498475597564	0.00100733288395226
Cc2d1b	-0.124304584856282	-0.393553234774252
Ccar1	0.0054983097224839	-0.017203934767261
Ccdc102a	0.00432441071388367	-0.00282058783288714
Ccdc115	-0.00214318073372619	0.00117112037588499
Ccdc117	-0.0018914392330886	-0.698489413841168
Ccdc12	-1.5684839866163	-1.62260182660532
Ccdc122	6.1984261893101e-05	0.000790206331991299
Ccdc124	-0.106375674897005	-0.00686844935669119
Ccdc125	0.00349228866664008	0.00638113969286219
Ccdc126	-0.00207690639782707	-0.127892126889186
Ccdc127	-0.00130668242528164	-0.00561674641770987
Ccdc13	-0.000426943368551735	0.00226856798371235
Ccdc130	-0.00245553707257729	-0.00306291277400757
Ccdc134	-0.000138238916091134	0.00132972582230375
Ccdc137	-0.00410966082811387	-0.0997089839334524
Ccdc18	-0.00240434004498897	0.000194554816986005
Ccdc25	-0.000674224649810992	0.00113709911682134
Ccdc28b	0.00666869976221726	-0.00512173153776027
Ccdc3	0.00159964407137881	9.67301150021108e-06
Ccdc32	0.000148979832612459	-4.63086387753304e-05
Ccdc38	0.000160802627642039	0.0268896718923174
Ccdc39	-0.00228790986851145	-0.00251338204676793
Ccdc43	0.000117411965880378	-0.0130240288658287
Ccdc47	0.0059407349591145	-0.127448169734172
Ccdc50	-1.49688566261637	-0.00475706496336411
Ccdc51	0.0002970747018087	-7.56600644783149e-05
Ccdc57	0.00184675491835271	7.60501672460391e-05
Ccdc58	-0.00184933945230684	0.0110530600093124
Ccdc59	-0.00500902196627687	0.000301414744190305
Ccdc65	6.8660924370999e-06	0.00192236619823938
Ccdc66	-0.000715527289736403	-0.0156809159172401
Ccdc69	-0.000944182375510362	-0.00772903876921319
Ccdc71	-0.0156481030636001	-0.00196352302835961
Ccdc73	0.00323260376874891	0.00380017017296535
Ccdc77	-0.0310171484414115	-0.00321726293140251
Ccdc80	0.00560759537211199	0.0111257783288632
Ccdc82	-0.00121877386777283	0.0170908666960816
Ccdc84	0.0142312099589455	-0.000848060882172376
Ccdc85b	0.00238816575549054	-0.158222576085457
Ccdc86	0.146151259155453	0.124634295749365
Ccdc88a	-0.0312220386088457	0.354573680147149
Ccdc88b	-1.47230322435661	-0.0272275560100963
Ccdc88c	-0.0717117760697453	8.13204024351947e-05
Ccdc9	-0.000259554275689566	0.0174775101987677
Ccdc90b	-0.158696821360039	-1.75375550054836
Ccdc91	0.0030631054590808	0.0179047370206915
Ccdc92	0.00201623626349938	0.0011952632482832
Ccdc93	-0.633570769645782	0.0550101857011689
Ccdc97	-0.0161505729466287	-0.0132369202899499
Cchcr1	-0.000144933480465645	-0.000781996601276806
Cck	0.000152204117859798	0.00194765902460452
Ccl11	-0.000225653356370472	0.014561285406003
Ccl2	0.483427404555574	0.898031442672755
Ccl24	0.00802033422632957	-0.0267899263805034
Ccl3	10.7776682895539	16.9005673387591
Ccl4	0.802143258279688	9.01631920890899
Ccl5	-0.00210696288208588	0.175594577256758
Ccl7	-0.012784980484608	-0.00278593166755606
Ccm2	-0.110981802398834	-0.0169106639026138
Ccna2	-0.000760738578416424	0.0691496290503185
Ccnb1	-0.00152527060893718	0.206564429579912
Ccnb2	-2.47142538843968e-06	-0.00631089747421536
Ccnc	0.00128455328224521	-0.019303593794107
Ccnd1	-0.0115153121729517	0.022024244017317
Ccnd2	-0.0335842270481676	-1.76483786571065e-05
Ccnd3	0.240718112785465	0.158218098301521
Ccndbp1	-0.000386259259997783	0.486400373237539
Ccne1	-0.000252662721340406	0.0134729352536598
Ccne2	0.000185280572100011	0.0178004436326468
Ccng1	-0.0200224037080082	-0.0159409094824019
Ccng2	-0.204880062292934	-0.25229639911084
